brand,menu,calories,fat,cho,sodium,charbo,sugar,protein
Arby's,Sausage & Cheese Croissant,490.0,35.0,80.0,940.0,28.0,3.0,15.0
Arby's,Sausage & Egg with Biscuit Platter,720.0,46.0,275.0,1860.0,50.0,4.0,22.0
Arby's,Sausage Biscuit,500.0,33.0,40.0,1450.0,36.0,3.0,12.0
Arby's,"Sausage, Egg & Cheese Biscuit",640.0,45.0,185.0,1990.0,39.0,5.0,20.0
Arby's,"Sausage, Egg & Cheese Croissant",590.0,44.0,215.0,1280.0,30.0,5.0,20.0
Arby's,"Sausage, Egg & Cheese Sourdough",640.0,39.0,185.0,1530.0,47.0,6.0,25.0
Arby's,"Sausage, Egg & Cheese Wrap",630.0,41.0,185.0,1550.0,42.0,5.0,20.0
Arby's,Chopped Side Salad,70.0,5.0,15.0,100.0,4.0,2.0,5.0
Arby's,Roast Chicken Salad,250.0,14.0,75.0,690.0,8.0,4.0,25.0
Arby's,Arby's Sauce,15.0,0.0,0.0,180.0,3.0,2.0,0.0
Arby's,Balsamic Vinaigrette Dressing,130.0,12.0,0.0,470.0,5.0,5.0,0.0
Arby's,Bronco Berry Sauce,60.0,0.0,0.0,25.0,15.0,15.0,0.0
Arby's,Buffalo Dipping Sauce,10.0,1.0,0.0,720.0,2.0,0.0,0.0
Arby's,Buttermilk Ranch Dressing,210.0,22.0,10.0,330.0,2.0,1.0,0.0
Arby's,Cheddar Cheese Sauce,50.0,4.0,0.0,370.0,4.0,0.0,1.0
Arby's,Cheese Slice,50.0,4.0,15.0,240.0,0.0,0.0,3.0
Arby's,Dijon Honey Mustard Dressing,180.0,16.0,15.0,230.0,7.0,7.0,0.0
Arby's,Honey Mustard Dipping Sauce,130.0,13.0,10.0,160.0,5.0,4.0,0.0
Arby's,Horsey Sauce,60.0,5.0,5.0,150.0,3.0,2.0,0.0
Arby's,Ketchup,10.0,0.0,0.0,85.0,3.0,2.0,0.0
Arby's,Light Italian Dressing,15.0,1.0,0.0,730.0,2.0,2.0,0.0
Arby's,Marinara Sauce,35.0,2.0,0.0,160.0,5.0,2.0,1.0
Arby's,Ranch Dipping Sauce,100.0,10.0,15.0,135.0,1.0,1.0,1.0
Arby's,Spicy Three Pepper,25.0,1.0,0.0,130.0,3.0,3.0,0.0
Arby's,Tangy Barbeque Sauce,45.0,0.0,0.0,360.0,10.0,8.0,0.0
Arby's,Apple Turnover,430.0,18.0,0.0,210.0,64.0,39.0,4.0
Arby's,Cherry Turnover,390.0,13.0,0.0,200.0,64.0,40.0,4.0
Arby's,Salted Caramel & Chocolate Cookie,430.0,18.0,30.0,360.0,63.0,33.0,4.0
Arby's,Triple Chocolate Cookie,450.0,21.0,40.0,370.0,60.0,31.0,5.0
Arby's,GoGo SqueeZ Applesauce,60.0,0.0,0.0,20.0,15.0,12.0,0.0
Arby's,Loaded Curly Fries,670.0,44.0,30.0,1950.0,57.0,2.0,12.0
Arby's,Loaded Potato Bites,530.0,30.0,45.0,1040.0,50.0,1.0,14.0
Au Bon Pain,Ancient Grain Bagel,290.0,4.0,0.0,450.0,53.0,9.0,12.0
Au Bon Pain,Cinnamon Raisin Bagel,270.0,1.0,0.0,470.0,57.0,11.0,10.0
Au Bon Pain,Everything Bagel,270.0,1.5,0.0,660.0,54.0,6.0,10.0
Au Bon Pain,Garden Vegetable Cream Cheese,100.0,10.0,30.0,230.0,2.0,2.0,2.0
Au Bon Pain,Herb Cream Cheese,90.0,7.0,25.0,180.0,4.0,2.0,3.0
Au Bon Pain,Jalapeno Cheddar Bagel,320.0,5.0,15.0,710.0,54.0,6.0,13.0
Au Bon Pain,Plain Bagel,260.0,0.5,0.0,510.0,53.0,5.0,10.0
Au Bon Pain,Sesame Seed Bagel,280.0,2.0,0.0,510.0,54.0,5.0,10.0
Au Bon Pain,Whole Wheat Skinny Bagel,90.0,1.0,0.0,230.0,21.0,1.0,5.0
Au Bon Pain,Ancient Grain Breadstick,160.0,2.5,0.0,230.0,30.0,5.0,7.0
Au Bon Pain,Asiago Breadstick,150.0,2.0,5.0,290.0,27.0,3.0,6.0
Au Bon Pain,Ciabatta,260.0,1.0,0.0,580.0,53.0,2.0,10.0
Au Bon Pain,Country White Bread,220.0,1.0,0.0,480.0,45.0,1.0,8.0
Au Bon Pain,Tortilla Wrap,280.0,7.0,0.0,240.0,45.0,1.0,7.0
Au Bon Pain,Whole Wheat Tortilla Wrap,260.0,8.0,0.0,270.0,43.0,1.0,8.0
Au Bon Pain,2 Eggs On A Bagel,400.0,11.0,330.0,650.0,54.0,6.0,21.0
Au Bon Pain,2 Eggs On A Bagel With Bacon,450.0,15.0,345.0,890.0,55.0,6.0,23.0
Au Bon Pain,2 Eggs On A Bagel With Bacon And Cheese,510.0,20.0,360.0,980.0,55.0,6.0,27.0
Au Bon Pain,2 Eggs On A Bagel With Cheese,460.0,16.0,345.0,740.0,54.0,6.0,24.0
Au Bon Pain,2 Eggs On A Bagel With Ham,470.0,14.0,360.0,1080.0,56.0,8.0,28.0
Au Bon Pain,"2 Eggs, Bacon And Cheddar On Ciabatta",510.0,20.0,360.0,1050.0,54.0,3.0,28.0
Au Bon Pain,Egg Whites And Cheddar On Skinny Wheat Bagel,210.0,7.0,20.0,490.0,22.0,1.0,19.0
Au Bon Pain,Smoked Salmon Wasabi Sandwich,390.0,9.0,30.0,940.0,59.0,9.0,19.0
Au Bon Pain,Southwest Egg Wrap,620.0,30.0,350.0,660.0,63.0,7.0,26.0
Au Bon Pain,The Good Egg Sandwich,490.0,28.0,350.0,730.0,37.0,2.0,22.0
Au Bon Pain,Espresso Double Shot,10.0,0.0,0.0,15.0,1.0,1.0,0.0
Au Bon Pain,Whipped Cream Topping,20.0,1.5,5.0,0.0,0.0,0.0,0.0
Au Bon Pain,Almonds,170.0,14.0,0.0,0.0,6.0,1.0,6.0
Au Bon Pain,Apple Smoked Bacon,130.0,10.0,15.0,660.0,0.0,0.0,9.0
Au Bon Pain,Asiago Cheese,110.0,8.0,25.0,170.0,1.0,0.0,7.0
Au Bon Pain,Black Bean & Corn Salad,35.0,1.5,0.0,50.0,4.0,1.0,2.0
Au Bon Pain,Black Beans,30.0,0.0,0.0,30.0,5.0,0.0,2.0
Au Bon Pain,Caesar Salad,25.0,1.0,0.0,35.0,3.0,0.0,1.0
Au Bon Pain,Cantaloupe,10.0,0.0,0.0,0.0,2.0,2.0,0.0
Au Bon Pain,Carrot & Raisin Salad,80.0,7.0,5.0,55.0,5.0,3.0,0.0
Au Bon Pain,Carrots,10.0,0.0,0.0,20.0,3.0,1.0,0.0
Au Bon Pain,Chicken Salad,45.0,2.5,20.0,110.0,1.0,0.0,6.0
Au Bon Pain,Chickpeas,20.0,0.0,0.0,30.0,3.0,1.0,1.0
Au Bon Pain,Chickpeas & Tomatoes Salad,35.0,2.0,0.0,100.0,3.0,1.0,1.0
Au Bon Pain,Corn,20.0,0.0,0.0,0.0,4.0,2.0,1.0
Au Bon Pain,Cottage Cheese,30.0,1.5,5.0,110.0,1.0,1.0,3.0
Au Bon Pain,Croutons,90.0,2.5,0.0,140.0,14.0,1.0,3.0
Au Bon Pain,Cucumbers,5.0,0.0,0.0,0.0,1.0,0.0,0.0
Au Bon Pain,Edamame,40.0,2.0,0.0,0.0,3.0,1.0,4.0
Au Bon Pain,Feta,100.0,8.0,25.0,250.0,1.0,0.0,6.0
Au Bon Pain,Grapefruit Sections,10.0,0.0,0.0,0.0,3.0,2.0,0.0
Au Bon Pain,Grapes,20.0,0.0,0.0,0.0,5.0,4.0,0.0
Au Bon Pain,Greek Vanilla Yogurt,20.0,0.0,0.0,10.0,3.0,3.0,2.0
Au Bon Pain,Hard Boiled Eggs,45.0,3.0,105.0,35.0,0.0,0.0,4.0
Au Bon Pain,Honeydew,10.0,0.0,0.0,5.0,3.0,2.0,0.0
Au Bon Pain,Kalamata Olives,70.0,6.0,0.0,390.0,4.0,0.0,1.0
Au Bon Pain,Lettuce Blend,5.0,0.0,0.0,0.0,1.0,0.0,0.0
Au Bon Pain,Mediterranean Pasta Salad,50.0,2.0,0.0,50.0,7.0,1.0,2.0
Au Bon Pain,Mixed Salad Greens,5.0,0.0,0.0,5.0,1.0,0.0,0.0
Au Bon Pain,Mozzarella Cheese,70.0,5.0,20.0,70.0,0.0,0.0,6.0
Au Bon Pain,Onion,10.0,0.0,0.0,0.0,3.0,1.0,0.0
Au Bon Pain,Pesto Tortellini,60.0,3.5,5.0,55.0,5.0,0.0,1.0
Au Bon Pain,Pickled Beets,20.0,0.0,0.0,75.0,5.0,4.0,0.0
Au Bon Pain,Red Pepper,10.0,0.0,0.0,115.0,2.0,1.0,0.0
Au Bon Pain,Romaine Lettuce,5.0,0.0,0.0,0.0,1.0,0.0,0.0
Au Bon Pain,Sliced Chicken,35.0,0.5,20.0,50.0,1.0,0.0,7.0
Au Bon Pain,Spinach,5.0,0.0,0.0,20.0,1.0,0.0,1.0
Au Bon Pain,Sweetened Dried Cranberries,100.0,0.0,0.0,0.0,24.0,19.0,0.0
Au Bon Pain,Tomatoes,5.0,0.0,0.0,0.0,1.0,1.0,0.0
Au Bon Pain,Tuna,35.0,0.0,15.0,40.0,1.0,0.0,9.0
Au Bon Pain,Turkey,30.0,0.0,15.0,200.0,0.0,0.0,7.0
Au Bon Pain,Walnuts,190.0,19.0,0.0,0.0,1.0,1.0,4.0
Au Bon Pain,Wontons,140.0,6.0,0.0,150.0,18.0,1.0,3.0
Au Bon Pain,Brownie Bites,640.0,33.0,90.0,230.0,87.0,68.0,8.0
Au Bon Pain,Chewy Marshmallow Bar,260.0,5.0,15.0,250.0,50.0,27.0,2.0
Au Bon Pain,Chocolate Chip Cookie,370.0,18.0,45.0,120.0,54.0,35.0,3.0
Au Bon Pain,Chocolate Cranberry Almond Coconut Macaroon,290.0,16.0,0.0,110.0,34.0,25.0,4.0
Au Bon Pain,Cinnamon Swirl Roll,530.0,25.0,70.0,360.0,73.0,37.0,6.0
Au Bon Pain,Classic Oatmeal Raisin Cookie,290.0,11.0,40.0,150.0,46.0,24.0,4.0
Au Bon Pain,Double Chocolate Brownie,500.0,27.0,75.0,190.0,66.0,50.0,6.0
Au Bon Pain,Double Chocolate Mudslide Cookie,370.0,19.0,50.0,170.0,50.0,32.0,5.0
Au Bon Pain,English Toffee Cookie,320.0,16.0,50.0,240.0,42.0,25.0,4.0
Au Bon Pain,Iced Carrot Cake,430.0,23.0,70.0,330.0,52.0,32.0,6.0
Au Bon Pain,Iced Lemon Pound Cake,470.0,21.0,140.0,510.0,66.0,41.0,6.0
Au Bon Pain,Mini Chocolate Chip Cookies,560.0,27.0,70.0,180.0,81.0,52.0,5.0
Au Bon Pain,Palmier,380.0,20.0,50.0,320.0,46.0,14.0,5.0
Au Bon Pain,Almond Croissant,500.0,31.0,110.0,390.0,47.0,16.0,11.0
Au Bon Pain,Apple And Cinnamon Croissant,220.0,8.0,30.0,290.0,35.0,14.0,5.0
Au Bon Pain,Chocolate Croissant,470.0,25.0,75.0,380.0,55.0,25.0,8.0
Au Bon Pain,Ham And Cheese Croissant,410.0,21.0,85.0,590.0,25.0,6.0,18.0
Au Bon Pain,Plain Croissant,280.0,16.0,65.0,320.0,28.0,4.0,6.0
Au Bon Pain,Spinach And Cheese Croissant,320.0,18.0,70.0,420.0,32.0,5.0,7.0
Au Bon Pain,Sweet Cheese Croissant,410.0,22.0,95.0,420.0,46.0,22.0,8.0
Au Bon Pain,Raspberry Almond Danish,500.0,22.0,55.0,320.0,66.0,34.0,9.0
Au Bon Pain,Sweet Cheese Danish,410.0,20.0,70.0,410.0,50.0,19.0,7.0
Au Bon Pain,Mayan Chicken Harvest Hot Bowl,550.0,10.0,55.0,870.0,84.0,6.0,31.0
Au Bon Pain,Mediterranean Chicken Harvest Hot Bowl,700.0,27.0,90.0,780.0,76.0,4.0,37.0
Au Bon Pain,Roasted Vegetarian Harvest Hot Bowl,640.0,32.0,15.0,700.0,75.0,4.0,12.0
Au Bon Pain,Teriyaki Steak Harvest Hot Bowl,650.0,11.0,65.0,670.0,98.0,10.0,40.0
Au Bon Pain,Roasted Potatoes,35.0,1.0,0.0,110.0,6.0,0.0,1.0
Au Bon Pain,Sausage With Peppers And Onions,40.0,2.5,5.0,110.0,1.0,0.0,3.0
Au Bon Pain,Scrambled Eggs,30.0,2.0,85.0,75.0,1.0,0.0,3.0
Au Bon Pain,"Scrambled Eggs, Ham & Cheese",40.0,2.5,75.0,100.0,1.0,1.0,3.0
Au Bon Pain,Warm Apple Bake,80.0,3.0,10.0,90.0,11.0,4.0,2.0
Au Bon Pain,Adobo Chicken,25.0,0.5,10.0,125.0,1.0,1.0,4.0
Au Bon Pain,Asian Rice With Edamame & Carrots,30.0,0.0,0.0,10.0,6.0,0.0,1.0
Au Bon Pain,Beef & Broccoli,30.0,1.0,10.0,105.0,2.0,1.0,3.0
Au Bon Pain,Black Beans & Rice,25.0,0.0,0.0,15.0,5.0,0.0,1.0
Au Bon Pain,Broccoli Chicken Pasta Alfredo,50.0,2.0,10.0,40.0,5.0,0.0,2.0
Au Bon Pain,Brown Rice,30.0,0.0,0.0,15.0,6.0,0.0,1.0
Au Bon Pain,Bruschetta Wings,70.0,5.0,20.0,160.0,0.0,0.0,6.0
Au Bon Pain,Chicken Dumplings,45.0,1.0,5.0,150.0,7.0,1.0,2.0
Au Bon Pain,Chipotle Wings,70.0,4.5,20.0,190.0,2.0,1.0,6.0
Au Bon Pain,Corn Bread,100.0,5.0,20.0,60.0,13.0,6.0,1.0
Au Bon Pain,Honey & Herb Carrots,25.0,1.5,5.0,30.0,4.0,1.0,0.0
Au Bon Pain,Meatballs In Marinara Sauce With Penne,50.0,2.5,5.0,105.0,4.0,1.0,2.0
Au Bon Pain,Mediterranean Rice,35.0,0.5,0.0,25.0,6.0,0.0,1.0
Au Bon Pain,Pork Carnitas,45.0,2.5,10.0,110.0,1.0,1.0,5.0
Au Bon Pain,Pulled BBQ Pork,45.0,1.5,10.0,150.0,4.0,4.0,4.0
Au Bon Pain,Red Beans & Rice,25.0,0.0,0.0,55.0,5.0,0.0,1.0
Au Bon Pain,Roasted Corn & Jalapenos,20.0,0.0,0.0,20.0,4.0,2.0,1.0
Au Bon Pain,Roasted Mediterranean Vegetables,35.0,2.0,0.0,95.0,4.0,1.0,1.0
Au Bon Pain,Sesame Green Beans,20.0,1.0,0.0,55.0,2.0,1.0,1.0
Au Bon Pain,Smothered Beans,30.0,2.0,5.0,105.0,2.0,1.0,1.0
Au Bon Pain,Southwest Wings,70.0,5.0,20.0,170.0,0.0,0.0,6.0
Au Bon Pain,Sweet & Sour Wings,70.0,4.5,20.0,180.0,1.0,1.0,6.0
Au Bon Pain,Tomato Asiago Rice,35.0,1.0,0.0,25.0,5.0,0.0,1.0
Au Bon Pain,Vegetable Lasagna,45.0,2.5,10.0,75.0,3.0,1.0,3.0
Au Bon Pain,Blueberry Muffin,480.0,25.0,85.0,330.0,59.0,34.0,6.0
Au Bon Pain,Coffee Cake Muffin,630.0,32.0,90.0,400.0,78.0,46.0,6.0
Au Bon Pain,Corn Muffin,470.0,22.0,85.0,290.0,62.0,28.0,7.0
Au Bon Pain,Double Chocolate Chunk Muffin,580.0,30.0,90.0,320.0,66.0,41.0,8.0
Au Bon Pain,Raisin Bran Muffin,430.0,12.0,100.0,350.0,75.0,31.0,10.0
Au Bon Pain,Avocado Green Goddess Dressing,140.0,14.0,15.0,260.0,3.0,2.0,1.0
Au Bon Pain,Balsamic Vinaigrette,80.0,7.0,0.0,270.0,5.0,5.0,0.0
Au Bon Pain,Caesar Dressing,190.0,19.0,15.0,500.0,3.0,2.0,2.0
Au Bon Pain,Chili Lime Vinaigrette,110.0,9.0,0.0,300.0,7.0,6.0,0.0
Au Bon Pain,Citrus Lime Vinaigrette,110.0,9.0,0.0,260.0,7.0,6.0,0.0
Au Bon Pain,Lemon Vinaigrette,150.0,14.0,0.0,370.0,6.0,5.0,0.0
Au Bon Pain,Ranch Dressing,180.0,19.0,15.0,290.0,4.0,1.0,1.0
Au Bon Pain,Thai Dressing,120.0,6.0,0.0,550.0,16.0,14.0,1.0
Au Bon Pain,Caesar Asiago Salad,160.0,7.0,15.0,230.0,19.0,2.0,8.0
Au Bon Pain,Chicken Caesar Asiago Salad,290.0,9.0,90.0,410.0,21.0,2.0,33.0
Au Bon Pain,Chicken Cobb With Avocado Salad,460.0,25.0,270.0,970.0,17.0,7.0,44.0
Au Bon Pain,Harvest Turkey Salad,380.0,15.0,75.0,790.0,32.0,22.0,30.0
Au Bon Pain,Side Garden Salad,50.0,0.0,0.0,35.0,11.0,5.0,2.0
Au Bon Pain,Smoky BBQ Chicken Salad,410.0,18.0,80.0,770.0,34.0,15.0,29.0
Au Bon Pain,Southwest Chicken Salad,380.0,13.0,70.0,380.0,39.0,9.0,32.0
Au Bon Pain,Thai Peanut Chicken Salad,250.0,6.0,80.0,290.0,23.0,6.0,29.0
Au Bon Pain,Vegetarian Deluxe Salad,260.0,13.0,25.0,820.0,26.0,10.0,12.0
Au Bon Pain,2 Tomato Caprese Sandwich,570.0,28.0,35.0,1020.0,59.0,6.0,21.0
Au Bon Pain,Black Bean Chipotle Avocado Sandwich,700.0,30.0,25.0,1460.0,85.0,13.0,29.0
Au Bon Pain,Chicken Salad Sandwich On Multigrain,460.0,13.0,75.0,940.0,55.0,7.0,32.0
Au Bon Pain,Classic Grilled Cheese Sandwich,490.0,23.0,70.0,860.0,46.0,1.0,24.0
Au Bon Pain,Country Grilled Cheesse Sandwich,550.0,28.0,80.0,1110.0,48.0,3.0,27.0
Au Bon Pain,Mayan Chicken Harvest Hot Wrap,620.0,16.0,55.0,1060.0,89.0,6.0,34.0
Au Bon Pain,Newport Turkey Sandwich,710.0,29.0,100.0,1590.0,72.0,25.0,41.0
Au Bon Pain,Roasted Vegetarian Harvest Hot Wrap,670.0,31.0,15.0,810.0,85.0,4.0,17.0
Au Bon Pain,Teriyaki Steak Harvest Hot Wrap,630.0,18.0,65.0,980.0,88.0,8.0,34.0
Au Bon Pain,Blueberry Scone,400.0,21.0,135.0,530.0,43.0,9.0,8.0
Au Bon Pain,Cinnamon Chip Scone,460.0,25.0,120.0,520.0,50.0,19.0,7.0
Au Bon Pain,Berry Pomegranate Smoothie,270.0,0.0,5.0,30.0,62.0,52.0,6.0
Au Bon Pain,Mango Smoothie,300.0,0.0,5.0,30.0,72.0,55.0,6.0
Au Bon Pain,Strawberry Banana Smoothie,290.0,0.0,5.0,30.0,68.0,54.0,6.0
Au Bon Pain,Baked Lay's Original Potato Crisps,130.0,2.0,0.0,200.0,26.0,2.0,2.0
Au Bon Pain,Cape Cod Original Potato Chips,220.0,12.0,0.0,160.0,25.0,1.0,3.0
Au Bon Pain,Cape Cod Reduced Fat Sweet Mesquite BBQ Potato Chips,180.0,8.0,0.0,190.0,26.0,2.0,3.0
Au Bon Pain,Caprese Chicken,330.0,19.0,70.0,680.0,16.0,8.0,24.0
Au Bon Pain,Cheese & Fruit,390.0,25.0,70.0,590.0,31.0,16.0,14.0
Au Bon Pain,Chocolate Covered Almonds,450.0,29.0,0.0,75.0,46.0,39.0,7.0
Au Bon Pain,Food Should Taste Good All Natural Multigrain Chips,210.0,9.0,0.0,120.0,27.0,2.0,4.0
Au Bon Pain,Fresh Grapes,160.0,0.0,0.0,0.0,41.0,35.0,2.0
Au Bon Pain,Fresh Watermelon,70.0,0.0,0.0,0.0,17.0,14.0,1.0
Au Bon Pain,"Fruit, Eggs & Nuts",500.0,35.0,195.0,320.0,31.0,19.0,21.0
Au Bon Pain,Hard Boiled Eggs To Go,140.0,9.0,330.0,110.0,1.0,1.0,11.0
Au Bon Pain,Hummus,300.0,14.0,0.0,670.0,37.0,5.0,8.0
Au Bon Pain,Mixed Nuts,420.0,35.0,0.0,140.0,19.0,4.0,14.0
Au Bon Pain,Overnight Oats,410.0,13.0,5.0,40.0,61.0,20.0,15.0
Au Bon Pain,Signature Granola,720.0,36.0,25.0,180.0,89.0,35.0,16.0
Au Bon Pain,Skinny Pop Popcorn,100.0,6.0,0.0,45.0,9.0,0.0,2.0
Au Bon Pain,Smoked Salmon,200.0,9.0,30.0,550.0,18.0,5.0,12.0
Au Bon Pain,Snyders Of Hanover Mini Pretzels,110.0,0.0,0.0,250.0,25.0,0.0,3.0
Au Bon Pain,Strawberry Cup,45.0,0.0,0.0,0.0,11.0,7.0,1.0
Au Bon Pain,Sweet Turkey Wrap Pack,570.0,19.0,65.0,1130.0,81.0,31.0,23.0
Au Bon Pain,Turkey & Cheddar Picnic,620.0,25.0,95.0,1560.0,66.0,15.0,33.0
Au Bon Pain,Chicken Caesar Wrap,560.0,26.0,80.0,810.0,51.0,4.0,31.0
Au Bon Pain,Napa Chicken Avocado Wrap,550.0,25.0,60.0,620.0,56.0,5.0,27.0
Au Bon Pain,Sweet Turkey Wrap,580.0,21.0,80.0,1480.0,67.0,21.0,36.0
Au Bon Pain,Thai Peanut Chicken Wrap,560.0,17.0,55.0,910.0,73.0,15.0,29.0
Auntie Anne's,Cinnamon Sugar Party Pretzel,250.0,6.0,15.0,210.0,43.0,15.0,4.0
Auntie Anne's,Original Party Pretzel,180.0,3.0,5.0,510.0,34.0,5.0,4.0
Auntie Anne's,Caramel Dip,170.0,2.0,5.0,95.0,37.0,19.0,1.0
Auntie Anne's,Cheese Dip,90.0,8.0,15.0,370.0,2.0,1.0,3.0
Auntie Anne's,Hot Salsa Cheese Dip,90.0,8.0,15.0,370.0,2.0,2.0,3.0
Auntie Anne's,Light Cream Cheese Dip,80.0,6.0,20.0,120.0,1.0,0.0,3.0
Auntie Anne's,Marinara Dip,45.0,1.0,0.0,240.0,7.0,4.0,1.0
Auntie Anne's,Melted Cheese Dip,150.0,12.0,20.0,850.0,6.0,4.0,5.0
Auntie Anne's,Sweet Glaze Dip,150.0,0.0,0.0,10.0,39.0,38.0,0.0
Auntie Anne's,Sweet Mustard Dip,60.0,2.0,35.0,0.0,10.0,9.0,2.0
Auntie Anne's,Nestle Hot Cocoa,80.0,3.0,0.0,170.0,15.0,12.0,1.0
Auntie Anne's,Personal Cheese Pretzel Pizza,600.0,14.0,35.0,910.0,95.0,16.0,21.0
Auntie Anne's,Personal Pepperoni Pretzel Pizza,700.0,23.0,55.0,1280.0,95.0,16.0,25.0
Baja Fresh,Add Enchilado Style to Chips,340.0,18.0,35.0,350.0,34.0,,8.0
Baja Fresh,Chicken Tortilla Soup,290.0,15.0,45.0,1010.0,25.0,,17.0
Baja Fresh,Churro,250.0,16.0,20.0,1440.0,27.0,,2.0
Baja Fresh,Guacamole,310.0,27.0,0.0,580.0,19.0,,4.0
Baja Fresh,Pronto Guacamole,120.0,10.0,0.0,220.0,7.0,,2.0
Baja Fresh,Pronto Nachos,420.0,23.0,45.0,780.0,39.0,,15.0
Baja Fresh,Pronto Queso,170.0,14.0,45.0,1300.0,5.0,,9.0
Baja Fresh,Queso,470.0,37.0,115.0,3470.0,13.0,,25.0
Baja Fresh,Side Salad,80.0,4.0,5.0,310.0,11.0,,4.0
Baja Fresh,Smokey Queso Fundido,60.0,4.5,15.0,430.0,2.0,,3.0
Baja Fresh,Tortilla Soup,220.0,11.0,20.0,920.0,24.0,,8.0
Baja Fresh,Tostada Shell,380.0,21.0,0.0,590.0,42.0,,6.0
Baja Fresh,Bacon,80.0,6.0,10.0,470.0,0.0,,6.0
Baja Fresh,Baja Papas,90.0,0.0,0.0,95.0,20.0,,2.0
Baja Fresh,Coffee,5.0,0.0,0.0,10.0,0.0,,1.0
Baja Fresh,Sausage,330.0,30.0,70.0,580.0,0.0,,14.0
Baja Fresh,Add Enchilada Style to Burrito,430.0,24.0,45.0,920.0,40.0,,12.0
Baja Fresh,Grilled Chicken Ceasar Burrito,890.0,57.0,140.0,1810.0,51.0,,45.0
Baja Fresh,Chicken Torta,820.0,41.0,120.0,1480.0,67.0,,46.0
Baja Fresh,Kids Apple Juice,110.0,0.0,0.0,10.0,26.0,,0.0
Baja Fresh,Kids Apple Slices,30.0,0.0,0.0,0.0,8.0,,0.0
Baja Fresh,Kids Black Beans,80.0,0.0,0.0,310.0,15.0,,5.0
Baja Fresh,Kids Chicken Taquitos,280.0,17.0,35.0,200.0,17.0,,15.0
Baja Fresh,Kids Milk,90.0,2.0,10.0,95.0,11.0,,7.0
Baja Fresh,Kids Pinto beans,90.0,0.0,0.0,280.0,16.0,,5.0
Baja Fresh,Kids Rice,80.0,3.0,0.0,200.0,12.0,,1.0
Baja Fresh,Kids Roasted Corn,80.0,1.5,0.0,0.0,14.0,,2.0
Baja Fresh,Margarita,180.0,0.0,0.0,440.0,24.0,,0.0
Baja Fresh,Avocado Slices,45.0,4.0,0.0,0.0,2.0,,1.0
Baja Fresh,Baja Rice,40.0,1.5,0.0,100.0,6.0,,1.0
Baja Fresh,Black Beans,25.0,0.0,0.0,105.0,5.0,,2.0
Baja Fresh,Carnitas,180.0,5.0,70.0,640.0,11.0,,22.0
Baja Fresh,Chicken,200.0,9.0,75.0,250.0,1.0,,27.0
Baja Fresh,Cilantro Onion Mix,5.0,0.0,0.0,0.0,1.0,,0.0
Baja Fresh,Corn Tortilla,70.0,1.0,0.0,0.0,14.0,,2.0
Baja Fresh,Diced Tomato,5.0,0.0,0.0,0.0,1.0,,0.0
Baja Fresh,Jack Cheese Mix,220.0,18.0,60.0,360.0,0.0,,14.0
Baja Fresh,Lime Rice,40.0,0.5,0.0,110.0,8.0,,1.0
Baja Fresh,Lime Wedge,5.0,0.0,0.0,0.0,0.0,,0.0
Baja Fresh,Pinto Beans,30.0,0.0,0.0,95.0,5.0,,2.0
Baja Fresh,Romaine Lettuce,25.0,0.0,0.0,10.0,5.0,,2.0
Baja Fresh,Shrimp,60.0,2.5,65.0,400.0,1.0,,7.0
Baja Fresh,Steak,200.0,9.0,70.0,210.0,1.0,,26.0
Baja Fresh,Tortilla Strips,40.0,1.5,0.0,30.0,6.0,,1.0
Baja Fresh,Veggies,50.0,1.5,0.0,135.0,9.0,,1.0
Baja Fresh,Wahoo Fish,170.0,7.0,95.0,470.0,1.0,,24.0
Baja Fresh,Whole Wheat Tortilla,200.0,5.0,0.0,510.0,34.0,,6.0
Baja Fresh,Baja BBQ Chicken Salad,400.0,17.0,55.0,460.0,37.0,,27.0
Baja Fresh,Chili Lime Dressing,120.0,12.0,0.0,170.0,4.0,,0.0
Baja Fresh,Grilled Shrimp Chile Lime Salad,360.0,17.0,190.0,1740.0,29.0,,27.0
Baja Fresh,Avocado Salsa,10.0,0.5,0.0,140.0,1.0,,0.0
Baja Fresh,Baja BBQ Sauce,45.0,0.0,0.0,210.0,10.0,,0.0
Baja Fresh,Cilantro,5.0,0.0,0.0,15.0,0.0,,1.0
Baja Fresh,Cilantro Ranch,90.0,9.0,15.0,210.0,1.0,,1.0
Baja Fresh,Corn Avocado Salsa,35.0,2.0,0.0,90.0,4.0,,1.0
Baja Fresh,Diablo Sauce,70.0,7.0,5.0,210.0,2.0,,0.0
Baja Fresh,Jalapeno Slices,0.0,0.0,0.0,300.0,0.0,,0.0
Baja Fresh,Lettuce Cabbage Mix,5.0,0.0,0.0,0.0,1.0,,0.0
Baja Fresh,Mango Salsa,15.0,0.0,0.0,115.0,4.0,,0.0
Baja Fresh,Molcajete Salsa,5.0,0.0,0.0,110.0,1.0,,0.0
Baja Fresh,Pico de Gallo,5.0,0.0,0.0,120.0,1.0,,0.0
Baja Fresh,Ranch,100.0,10.0,15.0,210.0,1.0,,1.0
Baja Fresh,Salsa Baja,5.0,0.0,0.0,180.0,1.0,,0.0
Baja Fresh,Salsa Roja,10.0,0.0,0.0,135.0,2.0,,0.0
Baja Fresh,Salsa Verde,10.0,0.0,0.0,210.0,2.0,,0.0
